gene_id,tempResponsive,PIF7Dependent
AT3G09780,False,False
AT3G09800,False,False
AT3G09810,False,False
AT3G09820,False,False
AT3G09830,False,False
AT3G09840,False,False
AT3G09850,False,False
AT3G09860,False,False
AT3G09880,False,False
AT3G09890,False,False
AT3G09900,False,False
AT3G09910,False,False
AT3G09920,False,False
AT3G09925,False,False
AT3G09940,False,False
AT3G09950,False,False
AT3G09960,False,False
AT3G09970,False,False
AT3G09980,False,False
AT3G10000,False,True
AT3G10010,False,False
AT3G10020,False,False
AT3G10030,False,False
AT3G10040,False,False
AT3G10050,False,False
AT3G10060,False,False
AT3G10070,False,False
AT3G10080,False,False
AT3G10090,False,False
AT3G10110,False,False
AT3G10113,True,False
AT3G10120,False,False
AT3G10130,False,False
AT3G10140,False,False
AT3G10160,False,False
AT3G10180,False,False
AT3G10190,False,False
AT3G10200,False,False
AT3G10210,False,False
AT3G10220,False,False
AT3G10230,False,False
AT3G10250,False,False
AT3G10260,False,False
AT3G10270,False,False
AT3G10280,False,False
AT3G10290,False,False
AT3G10300,False,False
AT3G10310,False,False
AT3G10320,False,False
AT3G10330,False,False
AT3G10340,False,False
AT3G10350,False,False
AT3G10360,False,False
AT3G10370,False,False
AT3G10380,False,False
AT3G10390,False,False
AT3G10400,False,False
AT3G10405,False,False
AT3G10410,False,False
AT3G10420,False,False
AT3G10440,False,False
AT3G10450,False,False
AT3G10480,False,False
AT3G10490,False,False
AT3G10500,False,False
AT3G10520,False,False
AT3G10525,False,False
AT3G10530,False,False
AT3G10540,False,False
AT3G10550,False,False
AT3G10570,False,False
AT3G10572,False,False
AT3G10610,False,False
AT3G10620,False,False
AT3G10630,False,False
AT3G10640,False,False
AT3G10650,False,False
AT3G10660,False,False
AT3G10670,False,False
AT3G10680,False,False
AT3G10690,False,False
AT3G10700,False,False
AT3G10710,False,False
AT3G10720,True,True
AT3G10730,False,False
AT3G10740,True,False
AT3G10760,False,False
AT3G10770,False,False
AT3G10800,False,False
AT3G10810,False,False
AT3G10815,False,False
AT3G10820,False,False
AT3G10840,False,False
AT3G10850,False,False
AT3G10860,False,False
AT3G10870,False,False
AT3G10880,False,False
AT3G10912,False,False
AT3G10915,False,False
AT3G10920,False,False
AT3G10930,False,False
AT3G10940,False,False
AT3G10960,False,False
AT3G10970,False,False
AT3G10980,False,False
AT3G10985,True,False
AT3G11000,False,False
AT3G11010,False,False
AT3G11020,False,False
AT3G11030,False,False
AT3G11040,False,False
AT3G11050,False,False
AT3G11070,False,False
AT3G11090,False,False
AT3G11100,False,False
AT3G11110,False,False
AT3G11120,False,False
AT3G11130,False,False
AT3G11170,False,False
AT3G11200,False,False
AT3G11210,False,False
AT3G11220,False,False
AT3G11230,False,False
AT3G11240,False,False
AT3G11250,False,False
AT3G11260,False,False
AT3G11270,False,False
AT3G11280,False,False
AT3G11290,False,False
AT3G11320,False,False
AT3G11330,False,False
AT3G11340,False,False
AT3G11370,False,False
AT3G11397,False,False
AT3G11400,False,False
AT3G11402,False,False
AT3G11410,False,False
AT3G11420,False,False
AT3G11430,False,True
AT3G11440,False,False
AT3G11450,False,False
AT3G11460,False,False
AT3G11470,False,False
AT3G11490,False,False
AT3G11500,False,False
AT3G11510,False,False
AT3G11520,False,False
AT3G11530,False,False
AT3G11540,False,False
AT3G11550,False,True
AT3G11560,False,False
AT3G11570,False,False
AT3G11580,False,False
AT3G11590,False,False
AT3G11591,False,False
AT3G11600,True,False
AT3G11620,False,False
AT3G11630,False,False
AT3G11650,False,False
AT3G11660,False,False
AT3G11670,False,False
AT3G11690,True,False
AT3G11700,True,False
AT3G11710,False,False
AT3G11720,False,False
AT3G11730,False,False
AT3G11745,False,False
AT3G11750,False,False
AT3G11760,False,False
AT3G11770,False,False
AT3G11780,False,False
AT3G11800,False,False
AT3G11810,False,False
AT3G11820,False,False
AT3G11830,False,False
AT3G11840,False,False
AT3G11850,False,False
AT3G11880,False,False
AT3G11890,False,False
AT3G11900,False,False
AT3G11910,False,False
AT3G11930,False,False
AT3G11940,False,False
AT3G11945,False,False
AT3G11950,False,False
AT3G11960,False,False
AT3G11964,False,False
AT3G12012,False,False
AT3G12020,False,False
AT3G12030,False,False
AT3G12040,False,False
AT3G12050,False,False
AT3G12070,False,False
AT3G12080,False,False
AT3G12090,False,False
AT3G12100,False,False
AT3G12110,False,True
AT3G12120,True,False
AT3G12130,False,False
AT3G12140,False,False
AT3G12145,False,False
AT3G12150,False,False
AT3G12170,False,False
AT3G12180,False,False
AT3G12200,False,False
AT3G12203,False,False
AT3G12210,False,False
AT3G12240,False,False
AT3G12250,False,False
AT3G12260,False,False
AT3G12270,False,False
AT3G12280,False,False
AT3G12290,False,False
AT3G12300,False,False
AT3G12320,True,False
AT3G12340,False,False
AT3G12345,False,False
AT3G12350,False,False
AT3G12360,False,False
AT3G12370,False,False
AT3G12380,False,False
AT3G12390,False,False
AT3G12400,False,False
AT3G12480,False,False
AT3G12490,False,False
AT3G12500,False,False
AT3G12510,False,False
AT3G12520,False,False
AT3G12530,False,False
AT3G12550,False,False
AT3G12560,False,False
AT3G12570,False,False
AT3G12580,True,True
AT3G12587,False,False
AT3G12590,False,False
AT3G12600,False,False
AT3G12610,False,True
AT3G12620,False,False
AT3G12630,False,False
AT3G12640,False,False
AT3G12650,False,False
AT3G12670,False,False
AT3G12680,False,False
AT3G12685,False,False
AT3G12690,False,False
AT3G12700,False,False
AT3G12710,True,True
AT3G12720,False,False
AT3G12730,False,False
AT3G12740,False,False
AT3G12750,False,False
AT3G12760,False,False
AT3G12770,False,False
AT3G12780,False,False
AT3G12800,False,False
AT3G12810,False,False
AT3G12820,False,True
AT3G12830,False,False
AT3G12860,False,False
AT3G12870,False,False
AT3G12900,False,False
AT3G12915,False,False
AT3G12920,False,False
AT3G12930,False,False
AT3G12940,False,False
AT3G12950,False,False
AT3G12955,False,False
AT3G12965,False,False
AT3G12970,False,False
AT3G12977,False,False
AT3G12980,False,False
AT3G12981,False,False
AT3G12990,False,False
AT3G13000,False,False
AT3G13020,False,False
AT3G13030,False,False
AT3G13040,False,False
AT3G13050,False,False
AT3G13060,False,False
AT3G13061,True,False
AT3G13062,False,False
AT3G13065,False,False
AT3G13070,False,False
AT3G13080,False,False
AT3G13100,False,False
AT3G13110,False,False
AT3G13120,False,False
AT3G13150,False,False
AT3G13160,False,False
AT3G13170,False,False
AT3G13175,False,False
AT3G13180,False,False
AT3G13190,False,False
AT3G13200,False,False
AT3G13222,False,False
AT3G13224,False,False
AT3G13225,False,False
AT3G13226,False,False
AT3G13230,False,False
AT3G13235,False,False
AT3G13240,False,False
AT3G13270,False,False
AT3G13275,False,False
AT3G13277,True,False
AT3G13290,False,False
AT3G13300,False,False
AT3G13310,False,False
AT3G13320,False,False
AT3G13330,False,False
AT3G13340,False,False
AT3G13350,False,False
AT3G13360,False,False
AT3G13380,False,False
AT3G13403,False,False
AT3G13404,False,False
AT3G13405,False,False
AT3G13410,False,False
AT3G13420,False,False
AT3G13430,False,False
AT3G13432,False,False
AT3G13435,False,False
AT3G13437,True,False
AT3G13438,False,False
AT3G13440,False,False
AT3G13445,False,False
AT3G13450,False,False
AT3G13460,False,False
AT3G13470,False,False
AT3G13480,False,False
AT3G13490,False,False
AT3G13510,False,False
AT3G13520,True,True
AT3G13530,False,False
AT3G13550,False,False
AT3G13560,False,False
AT3G13570,False,False
AT3G13580,False,False
AT3G13590,False,False
AT3G13600,False,False
AT3G13610,False,True
AT3G13620,False,False
AT3G13650,False,False
AT3G13670,False,False
AT3G13672,False,False
AT3G13674,False,False
AT3G13677,False,False
AT3G13682,False,False
AT3G13690,False,False
AT3G13700,False,False
AT3G13710,False,False
AT3G13720,False,False
AT3G13730,False,False
AT3G13740,False,False
AT3G13750,False,False
AT3G13760,False,False
AT3G13770,False,False
AT3G13772,False,False
AT3G13780,False,False
AT3G13782,False,False
AT3G13790,False,False
AT3G13800,False,False
AT3G13810,False,False
AT3G13845,False,False
AT3G13855,False,False
AT3G13857,True,False
AT3G13860,False,False
AT3G13870,False,False
AT3G13880,False,False
AT3G13882,False,False
AT3G13910,False,False
AT3G13920,False,False
AT3G13930,False,False
AT3G13940,False,False
AT3G13950,False,True
AT3G13960,False,False
AT3G13965,True,False
AT3G13970,False,False
AT3G13980,True,True
AT3G13990,False,False
AT3G14000,False,False
AT3G14010,False,False
AT3G14020,False,False
AT3G14050,False,False
AT3G14060,False,False
AT3G14067,False,False
AT3G14070,False,False
AT3G14075,False,False
AT3G14080,False,False
AT3G14090,False,False
AT3G14100,False,False
AT3G14110,False,False
AT3G14120,False,False
AT3G14130,False,False
AT3G14150,False,False
AT3G14160,False,False
AT3G14170,False,False
AT3G14172,False,False
AT3G14180,False,False
AT3G14185,False,False
AT3G14190,False,False
AT3G14200,True,False
AT3G14205,False,False
AT3G14210,False,False
AT3G14220,False,False
AT3G14230,False,False
AT3G14240,False,False
AT3G14260,False,True
AT3G14270,False,False
AT3G14280,False,False
AT3G14290,False,False
AT3G14310,False,False
AT3G14330,False,False
AT3G14350,False,False
AT3G14360,False,False
AT3G14362,False,False
AT3G14370,False,False
AT3G14390,False,False
AT3G14400,False,False
AT3G14410,False,False
AT3G14415,False,False
AT3G14420,False,False
AT3G14430,False,False
AT3G14440,False,True
AT3G14450,True,False
AT3G14452,True,False
AT3G14470,False,False
AT3G14510,False,False
AT3G14530,False,False
AT3G14540,False,False
AT3G14550,False,False
AT3G14560,False,True
AT3G14570,False,False
AT3G14580,False,False
AT3G14590,False,False
AT3G14595,False,False
AT3G14600,False,False
AT3G14610,False,False
AT3G14620,True,False
AT3G14650,False,False
AT3G14660,False,False
AT3G14680,False,False
AT3G14690,False,False
AT3G14700,False,False
AT3G14720,False,False
AT3G14730,False,False
AT3G14735,False,False
AT3G14740,False,False
AT3G14750,False,False
AT3G14760,False,False
AT3G14770,False,False
AT3G14780,False,False
AT3G14790,False,False
AT3G14800,False,False
AT3G14810,False,False
AT3G14830,False,False
AT3G14840,False,False
AT3G14850,False,False
AT3G14860,False,False
AT3G14870,False,False
AT3G14890,False,False
AT3G14900,False,False
AT3G14910,False,False
AT3G14920,False,False
AT3G14930,False,False
AT3G14940,False,True
AT3G14960,False,False
AT3G14980,False,False
AT3G14990,False,False
AT3G15000,False,False
AT3G15010,False,False
AT3G15020,False,False
AT3G15030,False,False
AT3G15040,False,False
AT3G15060,False,False
AT3G15070,False,False
AT3G15080,False,False
AT3G15090,False,False
AT3G15095,False,True
AT3G15110,False,False
AT3G15115,False,False
AT3G15120,False,False
AT3G15130,False,False
AT3G15140,False,False
AT3G15150,False,False
AT3G15160,False,False
AT3G15180,False,False
AT3G15190,False,False
AT3G15200,False,False
AT3G15210,False,False
AT3G15220,False,False
AT3G15240,False,False
AT3G15250,False,False
AT3G15260,False,False
AT3G15290,False,False
AT3G15300,False,False
AT3G15340,False,True
AT3G15350,False,False
AT3G15351,False,False
AT3G15352,False,False
AT3G15353,False,False
AT3G15354,False,False
AT3G15355,False,False
AT3G15356,False,False
AT3G15357,False,False
AT3G15358,False,False
AT3G15360,False,False
AT3G15380,False,False
AT3G15390,False,False
AT3G15395,False,False
AT3G15400,False,False
AT3G15410,False,False
AT3G15420,False,False
AT3G15430,False,False
AT3G15450,False,False
AT3G15460,False,False
AT3G15470,False,False
AT3G15480,False,False
AT3G15500,False,False
AT3G15510,False,False
AT3G15518,False,False
AT3G15520,False,False
AT3G15530,False,False
AT3G15540,True,True
AT3G15550,False,False
AT3G15570,False,False
AT3G15580,False,False
AT3G15590,False,False
AT3G15610,False,False
AT3G15620,False,False
AT3G15630,False,False
AT3G15640,False,False
AT3G15650,False,False
AT3G15660,False,False
AT3G15670,True,False
AT3G15680,False,False
AT3G15690,False,False
AT3G15710,False,False
AT3G15720,False,False
AT3G15730,False,False
AT3G15750,False,False
AT3G15760,False,False
AT3G15770,False,False
AT3G15780,False,False
AT3G15790,False,False
AT3G15800,False,False
AT3G15810,False,False
AT3G15820,False,False
AT3G15840,False,False
AT3G15850,False,False
AT3G15880,False,False
AT3G15890,False,False
AT3G15900,False,False
AT3G15920,False,False
AT3G15930,False,False
AT3G15940,False,False
AT3G15950,False,False
AT3G15970,False,False
AT3G15980,False,False
AT3G15990,False,False
AT3G16000,False,False
AT3G16010,False,False
AT3G16030,False,False
AT3G16050,True,False
AT3G16060,False,False
AT3G16070,False,False
AT3G16080,False,False
AT3G16090,False,False
AT3G16100,False,False
AT3G16110,False,False
AT3G16120,False,False
AT3G16140,False,False
AT3G16150,False,False
AT3G16170,False,False
AT3G16175,False,False
AT3G16180,False,True
AT3G16190,False,False
AT3G16200,False,False
AT3G16220,False,False
AT3G16230,False,False
AT3G16240,True,False
AT3G16250,False,False
AT3G16260,False,False
AT3G16270,False,False
AT3G16280,False,False
AT3G16290,False,False
AT3G16310,False,False
AT3G16320,False,False
AT3G16330,False,True
AT3G16340,False,True
AT3G16350,False,False
AT3G16360,False,False
AT3G16370,False,True
AT3G16380,False,False
AT3G16390,False,False
AT3G16400,False,True
AT3G16410,False,False
AT3G16420,False,False
AT3G16430,False,False
AT3G16440,False,False
AT3G16450,False,False
AT3G16460,False,False
AT3G16470,False,False
AT3G16480,False,False
AT3G16490,False,False
AT3G16500,False,False
AT3G16510,False,False
AT3G16520,False,False
AT3G16530,False,False
AT3G16560,False,False
AT3G16565,False,False
AT3G16570,True,False
AT3G16610,False,True
AT3G16620,False,False
AT3G16630,False,False
AT3G16640,False,False
AT3G16650,False,False
AT3G16660,False,False
AT3G16670,False,False
AT3G16690,False,False
AT3G16700,False,False
AT3G16710,False,False
AT3G16720,False,False
AT3G16730,False,False
AT3G16740,False,False
AT3G16750,False,False
AT3G16760,False,False
AT3G16770,True,False
AT3G16780,False,False
AT3G16785,False,False
AT3G16800,False,False
AT3G16810,False,False
AT3G16830,False,False
AT3G16840,False,False
AT3G16850,False,False
AT3G16857,False,False
AT3G16860,False,False
AT3G16870,False,False
AT3G16890,False,True
AT3G16900,False,False
AT3G16910,True,False
AT3G16920,True,False
AT3G16940,False,False
AT3G16950,False,False
AT3G16980,False,False
AT3G16990,False,False
AT3G17000,False,False
AT3G17020,False,False
AT3G17030,False,False
AT3G17040,False,False
AT3G17050,False,False
AT3G17070,False,False
AT3G17090,False,False
AT3G17100,True,False
AT3G17110,True,False
AT3G17120,False,False
AT3G17130,False,False
AT3G17160,False,False
AT3G17170,False,False
AT3G17185,True,False
AT3G17205,False,False
AT3G17210,False,False
AT3G17240,False,False
AT3G17250,False,False
AT3G17280,False,False
AT3G17300,False,False
AT3G17310,False,False
AT3G17330,False,False
AT3G17340,False,False
AT3G17350,False,False
AT3G17360,False,False
AT3G17365,False,False
AT3G17380,True,True
AT3G17390,False,False
AT3G17410,False,False
AT3G17420,False,False
AT3G17430,False,False
AT3G17440,False,False
AT3G17450,False,False
AT3G17460,False,False
AT3G17465,False,False
AT3G17470,False,False
AT3G17510,False,False
AT3G17520,True,False
AT3G17580,False,False
AT3G17590,False,False
AT3G17600,False,False
AT3G17609,False,False
AT3G17611,False,False
AT3G17626,True,False
AT3G17630,False,False
AT3G17640,False,False
AT3G17650,False,False
AT3G17660,False,False
AT3G17668,False,False
AT3G17670,False,False
AT3G17680,False,False
AT3G17700,False,False
AT3G17710,False,False
AT3G17712,False,False
AT3G17715,False,False
AT3G17730,False,False
AT3G17740,False,False
AT3G17750,False,False
AT3G17770,False,False
AT3G17780,False,False
AT3G17790,False,False
AT3G17800,False,False
AT3G17810,False,False
AT3G17820,False,False
AT3G17830,False,False
AT3G17840,False,False
AT3G17850,False,False
AT3G17860,False,False
AT3G17880,False,False
AT3G17890,False,False
AT3G17900,False,False
AT3G17910,False,False
AT3G17920,False,False
AT3G17930,False,False
AT3G17940,False,False
AT3G17950,False,False
AT3G17970,False,False
AT3G17998,False,False
AT3G18000,False,False
AT3G18010,False,False
AT3G18020,False,False
AT3G18030,False,False
AT3G18035,False,False
AT3G18040,False,False
AT3G18050,False,False
AT3G18060,False,False
AT3G18070,False,False
AT3G18080,False,False
AT3G18090,False,False
AT3G18100,False,False
AT3G18110,False,False
AT3G18130,False,False
AT3G18140,False,False
AT3G18145,False,False
AT3G18160,False,False
AT3G18165,False,False
AT3G18170,False,False
AT3G18190,False,False
AT3G18200,False,True
AT3G18210,False,False
AT3G18215,False,False
AT3G18217,False,False
AT3G18230,False,False
AT3G18240,False,False
AT3G18250,False,False
AT3G18260,False,False
AT3G18270,False,False
AT3G18280,False,False
AT3G18290,False,False
AT3G18295,False,False
AT3G18300,False,False
AT3G18310,False,False
AT3G18320,False,False
AT3G18350,False,False
AT3G18370,False,False
AT3G18380,False,False
AT3G18390,False,False
AT3G18400,False,False
AT3G18410,False,False
AT3G18420,False,False
AT3G18430,False,False
AT3G18440,False,False
AT3G18480,False,False
AT3G18490,False,False
AT3G18500,False,False
AT3G18510,False,False
AT3G18520,False,False
AT3G18524,False,False
AT3G18535,False,False
AT3G18560,False,False
AT3G18580,False,False
AT3G18600,False,False
AT3G18610,False,False
AT3G18620,False,False
AT3G18630,False,False
AT3G18640,False,False
AT3G18660,False,False
AT3G18680,False,False
AT3G18690,False,False
AT3G18710,False,False
AT3G18730,False,False
AT3G18740,False,False
AT3G18750,False,False
AT3G18760,False,False
AT3G18770,False,False
AT3G18773,True,False
AT3G18780,False,False
AT3G18790,False,False
AT3G18800,False,False
AT3G18820,False,False
AT3G18830,False,False
AT3G18850,True,True
AT3G18860,False,False
AT3G18870,False,False
AT3G18880,False,False
AT3G18890,False,False
AT3G18900,False,False
AT3G18910,False,False
AT3G18930,False,False
AT3G18940,False,False
AT3G18950,False,False
AT3G18960,False,False
AT3G18970,False,False
AT3G18980,False,False
AT3G18990,False,False
AT3G19000,False,False
AT3G19002,False,False
AT3G19010,False,False
AT3G19030,False,False
AT3G19050,False,False
AT3G19080,False,False
AT3G19100,False,False
AT3G19120,False,False
AT3G19130,False,False
AT3G19150,False,False
AT3G19170,False,False
AT3G19180,False,False
AT3G19190,False,False
AT3G19200,False,True
AT3G19210,False,False
AT3G19220,False,False
AT3G19240,False,False
AT3G19250,False,False
AT3G19260,False,False
AT3G19280,False,False
AT3G19290,False,False
AT3G19300,False,False
AT3G19330,False,False
AT3G19340,False,False
AT3G19360,False,False
AT3G19370,False,False
AT3G19380,True,True
AT3G19390,False,False
AT3G19400,False,False
AT3G19420,False,False
AT3G19430,False,False
AT3G19440,False,False
AT3G19450,False,False
AT3G19460,False,False
AT3G19470,True,False
AT3G19480,False,False
AT3G19490,False,False
AT3G19500,False,False
AT3G19508,False,False
AT3G19510,False,False
AT3G19515,False,False
AT3G19520,False,False
AT3G19540,False,False
AT3G19553,False,False
AT3G19570,False,False
AT3G19580,False,False
AT3G19590,False,False
AT3G19615,False,False
AT3G19620,True,False
AT3G19630,False,False
AT3G19640,False,False
AT3G19650,False,False
AT3G19660,False,False
AT3G19670,False,False
AT3G19680,False,False
AT3G19710,False,False
AT3G19720,False,False
AT3G19740,False,False
AT3G19760,False,False
AT3G19770,False,False
AT3G19780,False,False
AT3G19790,False,False
AT3G19800,False,False
AT3G19810,False,False
AT3G19820,False,False
AT3G19830,False,False
AT3G19840,False,False
AT3G19850,False,False
AT3G19860,False,False
AT3G19870,False,False
AT3G19895,False,False
AT3G19900,False,False
AT3G19910,False,False
AT3G19930,False,False
AT3G19950,False,False
AT3G19960,False,False
AT3G19970,False,False
AT3G19980,False,False
AT3G19990,False,False
AT3G20000,False,False
AT3G20010,False,False
AT3G20015,False,False
AT3G20020,False,False
AT3G20040,False,False
AT3G20050,False,False
AT3G20060,False,False
AT3G20070,False,False
AT3G20080,False,False
AT3G20083,True,False
AT3G20090,False,False
AT3G20100,True,True
AT3G20110,False,True
AT3G20120,False,False
AT3G20130,False,False
AT3G20150,False,False
AT3G20160,False,False
AT3G20170,False,False
AT3G20200,False,False
AT3G20210,False,False
AT3G20230,False,False
AT3G20240,False,False
AT3G20250,False,False
AT3G20260,False,False
AT3G20270,False,False
AT3G20280,False,False
AT3G20290,False,False
AT3G20300,False,False
AT3G20310,False,False
AT3G20320,False,False
AT3G20330,False,False
AT3G20340,False,True
AT3G20350,False,False
AT3G20365,False,False
AT3G20370,False,False
AT3G20380,True,True
AT3G20390,False,False
AT3G20395,True,False
AT3G20410,False,False
AT3G20420,False,False
AT3G20430,False,False
AT3G20440,False,False
AT3G20450,False,False
AT3G20460,False,False
AT3G20470,True,False
AT3G20475,False,False
AT3G20480,False,False
AT3G20490,False,False
AT3G20500,False,False
AT3G20510,False,False
AT3G20540,True,False
AT3G20550,False,False
AT3G20560,False,False
AT3G20570,False,False
AT3G20590,False,False
AT3G20600,False,False
AT3G20620,False,False
AT3G20630,False,False
AT3G20640,False,True
AT3G20650,False,False
AT3G20660,False,False
AT3G20670,False,False
AT3G20680,False,False
AT3G20720,False,False
AT3G20730,False,False
AT3G20740,False,False
AT3G20760,False,False
AT3G20770,False,False
AT3G20780,False,False
AT3G20790,False,False
AT3G20800,False,False
AT3G20810,False,True
AT3G20820,False,False
AT3G20830,False,False
AT3G20840,False,False
AT3G20860,False,False
AT3G20865,False,False
AT3G20870,False,False
AT3G20890,False,False
AT3G20898,False,False
AT3G20900,False,False
AT3G20910,False,False
AT3G20920,False,False
AT3G20930,False,False
AT3G20935,False,False
AT3G20940,False,False
AT3G20960,False,False
AT3G20970,False,False
AT3G21010,True,False
AT3G21020,False,False
AT3G21030,False,False
AT3G21055,False,False
AT3G21060,False,False
AT3G21070,False,False
AT3G21090,False,False
AT3G21100,False,False
AT3G21110,False,False
AT3G21140,False,False
AT3G21150,False,False
AT3G21160,False,False
AT3G21175,False,False
AT3G21190,False,False
AT3G21200,False,False
AT3G21215,False,False
AT3G21220,False,False
AT3G21230,False,False
AT3G21240,False,False
AT3G21250,False,False
AT3G21260,False,False
AT3G21270,False,False
AT3G21280,False,False
AT3G21290,False,False
AT3G21295,False,False
AT3G21300,False,False
AT3G21310,False,False
AT3G21330,True,True
AT3G21350,False,False
AT3G21351,False,False
AT3G21352,False,False
AT3G21360,False,False
AT3G21370,False,False
AT3G21380,False,False
AT3G21390,False,False
AT3G21400,False,False
AT3G21420,False,False
AT3G21430,False,False
AT3G21460,False,False
AT3G21465,False,False
AT3G21470,False,False
AT3G21480,False,False
AT3G21510,False,True
AT3G21530,False,False
AT3G21540,False,False
AT3G21550,True,False
AT3G21560,False,False
AT3G21580,False,False
AT3G21600,False,False
AT3G21610,False,False
AT3G21630,False,False
AT3G21640,False,False
AT3G21650,False,False
AT3G21670,True,False
AT3G21680,False,False
AT3G21690,False,False
AT3G21700,False,False
AT3G21710,False,False
AT3G21720,True,False
AT3G21740,False,False
AT3G21750,False,False
AT3G21755,False,False
AT3G21760,False,False
AT3G21770,False,False
AT3G21780,False,False
AT3G21790,False,False
AT3G21805,True,False
AT3G21810,False,False
AT3G21820,False,False
AT3G21865,False,False
AT3G21870,False,False
AT3G21890,False,True
AT3G21950,False,True
AT3G22060,False,False
AT3G22070,False,False
AT3G22090,True,False
AT3G22104,False,False
AT3G22110,False,False
AT3G22120,False,False
AT3G22121,False,False
AT3G22142,False,False
AT3G22150,False,False
AT3G22160,False,False
AT3G22170,False,False
AT3G22180,False,False
AT3G22183,False,False
AT3G22190,False,False
AT3G22200,False,False
AT3G22210,False,False
AT3G22220,False,False
AT3G22230,False,False
AT3G22231,False,False
AT3G22235,False,False
AT3G22240,False,False
AT3G22260,False,False
AT3G22270,False,False
AT3G22290,False,False
AT3G22300,False,False
AT3G22310,False,False
AT3G22320,False,False
AT3G22330,False,False
AT3G22370,False,False
AT3G22380,False,False
AT3G22400,True,True
AT3G22410,False,False
AT3G22415,False,False
AT3G22420,False,False
AT3G22425,False,False
AT3G22430,False,False
AT3G22440,False,False
AT3G22450,False,False
AT3G22460,False,False
AT3G22470,False,False
AT3G22480,False,False
AT3G22520,False,False
AT3G22530,False,False
AT3G22540,False,False
AT3G22550,False,False
AT3G22570,False,False
AT3G22590,False,False
AT3G22600,False,True
AT3G22620,False,True
AT3G22630,False,False
AT3G22660,False,False
AT3G22670,False,False
AT3G22680,False,False
AT3G22690,False,False
AT3G22740,False,False
AT3G22750,False,False
AT3G22760,False,False
AT3G22780,False,False
AT3G22790,False,False
AT3G22800,False,False
AT3G22810,False,False
AT3G22820,False,True
AT3G22840,False,False
AT3G22845,False,False
AT3G22850,False,False
AT3G22880,False,False
AT3G22886,False,False
AT3G22890,False,False
AT3G22900,False,False
AT3G22930,False,False
AT3G22942,False,False
AT3G22945,False,True
AT3G22950,False,False
AT3G22960,False,False
AT3G22961,True,False
AT3G22968,False,False
AT3G22970,False,False
AT3G22980,False,False
AT3G22990,False,False
AT3G23000,False,False
AT3G23020,False,False
AT3G23030,True,True
AT3G23050,True,True
AT3G23070,False,False
AT3G23080,False,False
AT3G23090,False,True
AT3G23100,False,False
AT3G23110,False,False
AT3G23150,False,False
AT3G23160,False,False
AT3G23170,False,False
AT3G23175,False,False
AT3G23180,False,False
AT3G23190,False,False
AT3G23200,False,False
AT3G23210,False,False
AT3G23255,False,False
AT3G23260,False,False
AT3G23280,False,False
AT3G23290,False,False
AT3G23300,False,False
AT3G23310,False,False
AT3G23325,False,False
AT3G23330,False,False
AT3G23340,False,False
AT3G23370,False,False
AT3G23390,False,False
AT3G23400,False,False
AT3G23410,False,False
AT3G23430,False,False
AT3G23440,False,False
AT3G23450,False,False
AT3G23470,False,False
AT3G23480,False,False
AT3G23490,False,False
AT3G23510,True,False
AT3G23530,False,False
AT3G23540,False,False
AT3G23550,False,False
AT3G23560,False,False
AT3G23570,False,False
AT3G23580,False,False
AT3G23590,False,False
AT3G23600,False,False
AT3G23605,False,False
AT3G23610,False,False
AT3G23620,False,False
AT3G23635,True,True
AT3G23640,False,False
AT3G23660,False,False
AT3G23670,False,False
AT3G23690,False,False
AT3G23700,False,False
AT3G23710,False,False
AT3G23730,False,False
AT3G23740,False,False
AT3G23750,False,False
AT3G23760,False,False
AT3G23780,False,False
AT3G23790,False,False
AT3G23800,False,False
AT3G23805,False,False
AT3G23810,False,True
AT3G23820,False,False
AT3G23830,False,False
AT3G23840,False,False
AT3G23870,False,False
AT3G23880,False,False
AT3G23890,False,False
AT3G23900,False,False
AT3G23910,False,False
AT3G23920,False,False
AT3G23930,False,False
AT3G23940,False,False
AT3G23980,False,False
AT3G23990,False,False
AT3G24000,False,False
AT3G24010,False,False
AT3G24020,False,False
AT3G24030,False,False
AT3G24040,False,False
AT3G24050,False,False
AT3G24070,False,False
AT3G24080,False,False
AT3G24090,False,False
AT3G24100,True,False
AT3G24110,False,False
AT3G24120,False,False
AT3G24140,False,False
AT3G24150,False,False
AT3G24160,False,False
AT3G24170,False,False
AT3G24180,False,False
AT3G24190,False,False
AT3G24200,False,False
AT3G24210,False,False
AT3G24225,False,False
AT3G24230,False,False
AT3G24240,False,False
AT3G24255,False,True
AT3G24300,False,False
AT3G24315,False,False
AT3G24320,False,False
AT3G24350,False,False
AT3G24360,False,False
AT3G24420,False,False
AT3G24430,False,False
AT3G24440,False,False
AT3G24450,False,True
AT3G24460,False,False
AT3G24480,False,False
AT3G24490,False,False
AT3G24495,False,False
AT3G24500,True,False
AT3G24503,False,False
AT3G24506,False,False
AT3G24515,False,False
AT3G24518,False,False
AT3G24520,False,False
AT3G24530,False,False
AT3G24535,False,False
AT3G24550,False,False
AT3G24560,False,False
AT3G24570,False,False
AT3G24590,False,False
AT3G24630,False,False
AT3G24660,False,False
AT3G24670,False,False
AT3G24715,True,True
AT3G24730,False,False
AT3G24740,False,False
AT3G24750,False,False
AT3G24760,False,False
AT3G24770,False,False
AT3G24800,False,False
AT3G24810,False,False
AT3G24820,False,False
AT3G24830,False,False
AT3G24840,False,False
AT3G24860,False,False
